sale_id,date,customer_id,dog_name,service,price_mxn,payment_method,employee_id,notes,is_churned
DD-009288,2024-04-21,C-207,Ringo,Baño,360.0,Transferencia,EMP-04,,0
DD-009087,2024-04-21,C-092,Rocky,Adiestramiento,780.0,Efectivo,EMP-01,,0
DD-009336,2024-04-21,C-240,Mia,Corte,260.0,Tarjeta,EMP-01,traer vacunas,0
DD-009316,2024-04-21,C-228,Sasha,Corte,320.0,Efectivo,EMP-08,descuento aplicado,0
DD-009290,2024-04-21,C-209,Manchas,Guardería,170.0,Efectivo,EMP-03,descuento aplicado,0
DD-009387,2024-04-21,C-279,Coco,Hotel,540.0,Tarjeta,EMP-03,,0
DD-009358,2024-04-21,C-253,Luna,Baño,220.0,Tarjeta,EMP-06,,0
DD-009246,2024-04-21,C-181,Nala,Guardería,230.0,Transferencia,EMP-05,,0
DD-008957,2024-04-21,C-008,Boby,Baño,400.0,Efectivo,EMP-05,primera visita,1
DD-009285,2024-04-21,C-206,Simba,Guardería,230.0,Efectivo,EMP-08,propina incluida,0
DD-009114,2024-04-21,C-111,Thor,Adiestramiento,460.0,Efectivo,EMP-04,,0
DD-009260,2024-04-21,C-188,Chico,Adiestramiento,460.0,Efectivo,EMP-05,perro agresivo,0
DD-009046,2024-04-21,C-067,Bonita,Guardería,200.0,Transferencia,EMP-07,perro agresivo,1
DD-008994,2024-04-22,C-028,Princesa,Guardería,170.0,Efectivo,EMP-03,traer vacunas,1
DD-009326,2024-04-22,C-232,Thor,Guardería,180.0,Transferencia,EMP-01,descuento aplicado,0
DD-009328,2024-04-22,C-234,Toby,Guardería,160.0,Tarjeta,EMP-08,,0
DD-009342,2024-04-22,C-245,Frida,Guardería,180.0,Efectivo,EMP-04,pago pendiente,0
DD-009411,2024-04-22,C-289,Kira,Baño,380.0,Efectivo,EMP-02,pago pendiente,0
DD-009444,2024-04-22,C-310,Paloma,Guardería,190.0,Transferencia,EMP-04,cliente frecuente,0
DD-009209,2024-04-22,C-158,Negro,Guardería,170.0,Efectivo,EMP-01,descuento aplicado,0
DD-009094,2024-04-22,C-098,Ringo,Guardería,250.0,Transferencia,EMP-07,alérgico a champú,0
DD-009103,2024-04-22,C-103,Panda,Guardería,250.0,Tarjeta,EMP-01,,0
DD-009091,2024-04-22,C-097,Bella,Guardería,230.0,Transferencia,EMP-06,propina incluida,0
DD-009160,2024-04-22,C-136,Simba,Guardería,180.0,Efectivo,EMP-05,,0
DD-009057,2024-04-22,C-073,Max,Corte,270.0,Transferencia,EMP-05,,1
DD-009446,2024-04-22,C-311,Nala,Hotel,480.0,Efectivo,EMP-07,,0
DD-009049,2024-04-22,C-068,Lola,Hotel,380.0,Efectivo,EMP-08,descuento aplicado,1
DD-009319,2024-04-22,C-228,Sasha,Guardería,250.0,Transferencia,EMP-07,primera visita,0
DD-009213,2024-04-22,C-161,Chispa,Baño,210.0,Efectivo,EMP-02,perro agresivo,0
DD-009224,2024-04-22,C-167,Coco,Guardería,180.0,Tarjeta,EMP-02,descuento aplicado,0
DD-009229,2024-04-22,C-171,Bear,Guardería,210.0,Transferencia,EMP-04,,0
DD-009231,2024-04-22,C-172,Tito,Hotel,530.0,Efectivo,EMP-04,,0
DD-009256,2024-04-22,C-186,Frida,Corte,450.0,Efectivo,EMP-08,,0
DD-009393,2024-04-22,C-282,Rosa,Guardería,210.0,Transferencia,EMP-01,,0
DD-009261,2024-04-22,C-188,Chico,Baño,440.0,Efectivo,EMP-05,,0
DD-009414,2024-04-22,C-291,Blanca,Corte,420.0,Efectivo,EMP-05,,0
DD-009306,2024-04-22,C-216,Bonita,Guardería,160.0,Transferencia,EMP-03,,0
DD-008972,2024-04-23,C-014,Nena,Guardería,200.0,Efectivo,EMP-03,alérgico a champú,1
DD-009146,2024-04-23,C-129,Tigrillo,Baño,320.0,Tarjeta,EMP-01,descuento aplicado,0
DD-008953,2024-04-23,C-006,Thor,Baño,320.0,Efectivo,EMP-04,,1
DD-009110,2024-04-23,C-107,Lobo,Hotel,420.0,Efectivo,EMP-07,,0
DD-009120,2024-04-23,C-114,Rocky,Guardería,230.0,Tarjeta,EMP-04,pago pendiente,0
DD-009096,2024-04-23,C-098,Ringo,Baño,450.0,Efectivo,EMP-05,,0
DD-009235,2024-04-23,C-174,Chispa,Guardería,160.0,Efectivo,EMP-04,,0
DD-009429,2024-04-23,C-301,Gus,Guardería,200.0,Efectivo,EMP-04,pago pendiente,0
DD-009245,2024-04-23,C-181,Nala,Hotel,350.0,Efectivo,EMP-03,,0
DD-009249,2024-04-23,C-183,Sammy,Adiestramiento,540.0,Tarjeta,EMP-02,alérgico a champú,0
DD-009309,2024-04-23,C-218,Mia,Guardería,150.0,Transferencia,EMP-06,primera visita,0
DD-009199,2024-04-23,C-154,Nena,Corte,260.0,Efectivo,EMP-02,,0
DD-009196,2024-04-24,C-153,Chato,Corte,400.0,Tarjeta,EMP-08,alérgico a champú,0
DD-009178,2024-04-24,C-142,Estrella,Guardería,180.0,Tarjeta,EMP-06,alérgico a champú,0
DD-009263,2024-04-24,C-188,Chico,Baño,440.0,Efectivo,EMP-07,,0
DD-009152,2024-04-24,C-131,Sultan,Guardería,200.0,Efectivo,EMP-06,,0
DD-009105,2024-04-24,C-106,Charlie,Guardería,200.0,Tarjeta,EMP-05,cliente VIP,0
DD-009386,2024-04-24,C-278,Estrella,Corte,460.0,Tarjeta,EMP-02,,0
DD-009271,2024-04-24,C-194,Nina,Guardería,230.0,Efectivo,EMP-06,traer vacunas,0
DD-008952,2024-04-24,C-004,Paloma,Guardería,220.0,Efectivo,EMP-07,propina incluida,1
DD-009176,2024-04-24,C-142,Estrella,Guardería,240.0,Tarjeta,EMP-08,propina incluida,0
DD-009269,2024-04-24,C-193,Zeus,Guardería,160.0,Tarjeta,EMP-04,propina incluida,0
DD-009234,2024-04-24,C-174,Chispa,Baño,450.0,Tarjeta,EMP-01,primera visita,0
DD-009264,2024-04-24,C-189,Zeus,Corte,300.0,Tarjeta,EMP-04,perro agresivo,0
DD-009345,2024-04-24,C-246,Luna,Baño,360.0,Tarjeta,EMP-05,,0
DD-008982,2024-04-24,C-023,Tito,Baño,370.0,Tarjeta,EMP-08,alérgico a champú,1
DD-009352,2024-04-24,C-249,Kira,Guardería,180.0,Efectivo,EMP-04,propina incluida,0
DD-009266,2024-04-24,C-189,Zeus,Guardería,250.0,Efectivo,EMP-06,,0
DD-009455,2024-04-25,C-317,Beto,Adiestramiento,430.0,Transferencia,EMP-08,descuento aplicado,0
DD-009394,2024-04-25,C-282,Rosa,Corte,390.0,Efectivo,EMP-01,,0
DD-009099,2024-04-25,C-100,Rosa,Baño,360.0,Tarjeta,EMP-05,,0
DD-009334,2024-04-25,C-237,Tito,Adiestramiento,710.0,Tarjeta,EMP-04,descuento aplicado,0
DD-009107,2024-04-25,C-106,Charlie,Guardería,250.0,Tarjeta,EMP-08,,0
DD-009383,2024-04-25,C-275,Lobo,Guardería,230.0,Tarjeta,EMP-03,,0
DD-009348,2024-04-25,C-247,Rosa,Baño,310.0,Tarjeta,EMP-04,cliente VIP,0
DD-009458,2024-04-25,C-319,Princesa,Guardería,210.0,Tarjeta,EMP-05,descuento aplicado,0
DD-009413,2024-04-25,C-289,Kira,Guardería,200.0,Tarjeta,EMP-01,,0
DD-009141,2024-04-25,C-127,Beto,Baño,340.0,Efectivo,EMP-07,requiere cita previa,0
DD-009451,2024-04-25,C-316,Nina,Guardería,230.0,Efectivo,EMP-04,perro agresivo,0
DD-009222,2024-04-25,C-165,Frida,Baño,380.0,Efectivo,EMP-03,alérgico a champú,0
DD-009220,2024-04-25,C-165,Frida,Guardería,170.0,Efectivo,EMP-06,traer vacunas,0
DD-009157,2024-04-25,C-134,Luna,Adiestramiento,400.0,Tarjeta,EMP-03,traer vacunas,0
DD-008992,2024-04-25,C-027,Zeus,Baño,390.0,Efectivo,EMP-01,,1
DD-009433,2024-04-25,C-303,Toby,Corte,320.0,Efectivo,EMP-04,,0
DD-009217,2024-04-25,C-162,Kira,Guardería,230.0,Tarjeta,EMP-08,perro agresivo,0
DD-009215,2024-04-25,C-162,Kira,Adiestramiento,700.0,Tarjeta,EMP-03,primera visita,0
DD-009356,2024-04-25,C-251,Blanca,Baño,290.0,Tarjeta,EMP-08,,0
DD-009204,2024-04-25,C-155,Nala,Baño,330.0,Tarjeta,EMP-06,primera visita,0
DD-008950,2024-04-26,C-001,Lobo,Adiestramiento,540.0,Tarjeta,EMP-01,perro agresivo,1
DD-009450,2024-04-26,C-314,Blanca,Baño,330.0,Efectivo,EMP-07,propina incluida,0
DD-009415,2024-04-26,C-293,Blanca,Adiestramiento,490.0,Efectivo,EMP-04,primera visita,0
DD-009418,2024-04-26,C-294,Rex,Guardería,230.0,Tarjeta,EMP-04,alérgico a champú,0
DD-009422,2024-04-26,C-299,Negro,Guardería,170.0,Tarjeta,EMP-03,alérgico a champú,0
DD-009089,2024-04-26,C-094,Bear,Hotel,510.0,Tarjeta,EMP-04,cliente frecuente,0
DD-009134,2024-04-26,C-122,Pepa,Guardería,170.0,Efectivo,EMP-08,,0
DD-008995,2024-04-26,C-029,Gus,Baño,400.0,Efectivo,EMP-04,,1
DD-009247,2024-04-26,C-182,Negro,Baño,280.0,Efectivo,EMP-06,cliente VIP,0
DD-008966,2024-04-26,C-012,Chispa,Guardería,190.0,Transferencia,EMP-07,traer vacunas,1
DD-009053,2024-04-26,C-070,Buddy,Corte,310.0,Efectivo,EMP-04,,1
DD-009237,2024-04-26,C-176,Estrella,Guardería,210.0,Transferencia,EMP-07,traer vacunas,0
DD-009230,2024-04-26,C-171,Bear,Baño,250.0,Efectivo,EMP-06,,0
DD-008980,2024-04-26,C-019,Canela,Guardería,150.0,Tarjeta,EMP-06,,1
DD-009060,2024-04-26,C-074,Fifi,Baño,400.0,Tarjeta,EMP-08,,1
DD-009034,2024-04-26,C-058,Gordo,Guardería,160.0,Transferencia,EMP-08,pago pendiente,1
DD-009084,2024-04-26,C-087,Sasha,Baño,360.0,Efectivo,EMP-06,,0
DD-009380,2024-04-26,C-274,Nena,Corte,380.0,Efectivo,EMP-08,requiere cita previa,0
DD-008999,2024-04-26,C-033,Max,Adiestramiento,400.0,Efectivo,EMP-01,,1
DD-009018,2024-04-27,C-047,Gus,Guardería,150.0,Transferencia,EMP-05,pago pendiente,1
DD-009179,2024-04-27,C-143,Rex,Guardería,150.0,Efectivo,EMP-02,,0
DD-009257,2024-04-27,C-186,Frida,Guardería,200.0,Tarjeta,EMP-03,,0
DD-009270,2024-04-27,C-194,Nina,Guardería,160.0,Efectivo,EMP-02,,0
DD-009068,2024-04-27,C-078,Kira,Guardería,210.0,Transferencia,EMP-05,descuento aplicado,1
DD-009009,2024-04-27,C-041,Tigrillo,Guardería,220.0,Efectivo,EMP-08,descuento aplicado,1
DD-009210,2024-04-27,C-158,Negro,Corte,260.0,Efectivo,EMP-06,,0
DD-008968,2024-04-27,C-013,Coco,Guardería,210.0,Efectivo,EMP-06,primera visita,1
DD-009050,2024-04-27,C-069,Paloma,Corte,450.0,Tarjeta,EMP-02,,1
DD-009368,2024-04-27,C-259,Paloma,Baño,300.0,Transferencia,EMP-01,,0
DD-009399,2024-04-27,C-285,Daisy,Corte,480.0,Efectivo,EMP-07,descuento aplicado,0
DD-009073,2024-04-27,C-080,Luna,Baño,250.0,Tarjeta,EMP-03,,1
DD-009367,2024-04-28,C-258,Lola,Guardería,250.0,Efectivo,EMP-06,perro agresivo,0
DD-009145,2024-04-28,C-129,Tigrillo,Baño,200.0,Efectivo,EMP-01,,0
DD-008976,2024-04-28,C-016,Max,Guardería,200.0,Tarjeta,EMP-06,,1
DD-009219,2024-04-28,C-164,Gus,Corte,330.0,Transferencia,EMP-05,,0
DD-009355,2024-04-28,C-251,Blanca,Guardería,180.0,Efectivo,EMP-08,,0
DD-009349,2024-04-28,C-247,Rosa,Guardería,180.0,Tarjeta,EMP-03,propina incluida,0
DD-009362,2024-04-28,C-256,Chato,Guardería,220.0,Efectivo,EMP-07,,0
DD-009412,2024-04-28,C-289,Kira,Baño,400.0,Tarjeta,EMP-03,,0
DD-009006,2024-04-28,C-038,Buddy,Corte,460.0,Efectivo,EMP-04,pago pendiente,1
DD-009291,2024-04-28,C-210,Max,Hotel,430.0,Efectivo,EMP-06,,0
DD-009311,2024-04-28,C-222,Canela,Hotel,500.0,Efectivo,EMP-07,,0
DD-009055,2024-04-29,C-071,Daisy,Guardería,180.0,Tarjeta,EMP-06,cliente frecuente,1
DD-009200,2024-04-29,C-154,Nena,Hotel,420.0,Transferencia,EMP-08,alérgico a champú,0
DD-009448,2024-04-29,C-313,Nala,Hotel,420.0,Tarjeta,EMP-01,,0
DD-009203,2024-04-29,C-155,Nala,Hotel,480.0,Transferencia,EMP-03,requiere cita previa,0
DD-009452,2024-04-29,C-316,Nina,Baño,400.0,Efectivo,EMP-06,cliente frecuente,0
DD-009225,2024-04-29,C-168,Charlie,Corte,360.0,Tarjeta,EMP-04,cliente frecuente,0
DD-009028,2024-04-29,C-053,Buddy,Corte,380.0,Transferencia,EMP-04,propina incluida,1
DD-009341,2024-04-29,C-245,Frida,Baño,350.0,Transferencia,EMP-02,alérgico a champú,0
DD-008984,2024-04-29,C-023,Tito,Corte,320.0,Efectivo,EMP-02,,1
DD-009143,2024-04-29,C-128,Chico,Baño,240.0,Tarjeta,EMP-04,,0
DD-009425,2024-04-29,C-300,Manchas,Baño,390.0,Tarjeta,EMP-05,perro agresivo,0
DD-009304,2024-04-29,C-216,Bonita,Baño,410.0,Transferencia,EMP-06,,0
DD-009074,2024-04-30,C-080,Luna,Baño,240.0,Efectivo,EMP-07,traer vacunas,1
DD-009117,2024-04-30,C-113,Lola,Corte,400.0,Tarjeta,EMP-03,propina incluida,0
DD-009048,2024-04-30,C-067,Bonita,Baño,350.0,Efectivo,EMP-07,,1
DD-009443,2024-04-30,C-310,Paloma,Guardería,210.0,Efectivo,EMP-03,requiere cita previa,0
DD-009406,2024-04-30,C-287,Maya,Guardería,160.0,Tarjeta,EMP-07,cliente VIP,0
DD-009339,2024-04-30,C-244,Coco,Baño,340.0,Efectivo,EMP-05,,0
DD-009323,2024-04-30,C-231,Fifi,Adiestramiento,770.0,Efectivo,EMP-08,traer vacunas,0
DD-009308,2024-04-30,C-217,Sultan,Hotel,460.0,Efectivo,EMP-05,alérgico a champú,0
DD-009008,2024-04-30,C-040,Manchas,Guardería,150.0,Efectivo,EMP-02,,1
DD-009276,2024-04-30,C-196,Nina,Adiestramiento,600.0,Tarjeta,EMP-02,traer vacunas,0
DD-009375,2024-04-30,C-269,Maya,Corte,310.0,Efectivo,EMP-05,primera visita,0
DD-009021,2024-04-30,C-048,Buddy,Baño,410.0,Tarjeta,EMP-01,requiere cita previa,1
DD-009032,2024-04-30,C-056,Bonita,Guardería,170.0,Efectivo,EMP-05,alérgico a champú,1
DD-009436,2024-04-30,C-304,Buddy,Guardería,210.0,Tarjeta,EMP-06,perro agresivo,0
DD-009201,2024-04-30,C-154,Nena,Guardería,230.0,Tarjeta,EMP-07,propina incluida,0
DD-009241,2024-04-30,C-179,Nina,Hotel,520.0,Tarjeta,EMP-01,,0
DD-009701,2024-05-01,C-129,Tigrillo,Baño,440.0,Efectivo,EMP-08,perro agresivo,0
DD-009739,2024-05-01,C-145,Lola,Baño,250.0,Tarjeta,EMP-06,alérgico a champú,0
DD-009509,2024-05-01,C-023,Tito,Baño,250.0,Tarjeta,EMP-06,descuento aplicado,1
DD-009748,2024-05-01,C-150,Duke,Baño,220.0,Tarjeta,EMP-05,,0
DD-009958,2024-05-01,C-251,Blanca,Adiestramiento,580.0,Transferencia,EMP-06,descuento aplicado,0
DD-009674,2024-05-01,C-115,Charlie,Guardería,230.0,Tarjeta,EMP-02,,0
DD-009883,2024-05-01,C-216,Bonita,Hotel,500.0,Efectivo,EMP-04,perro agresivo,0
DD-009986,2024-05-01,C-269,Maya,Guardería,220.0,Efectivo,EMP-05,pago pendiente,0
DD-009468,2024-05-01,C-006,Thor,Guardería,160.0,Efectivo,EMP-07,alérgico a champú,1
DD-009720,2024-05-01,C-137,Sasha,Baño,350.0,Tarjeta,EMP-04,,0
DD-009612,2024-05-01,C-078,Kira,Baño,310.0,Tarjeta,EMP-08,traer vacunas,1
DD-009792,2024-05-01,C-171,Bear,Hotel,520.0,Tarjeta,EMP-03,cliente frecuente,0
DD-009785,2024-05-01,C-169,Gordo,Corte,330.0,Efectivo,EMP-07,,0
DD-010088,2024-05-01,C-317,Beto,Hotel,390.0,Efectivo,EMP-02,,0
DD-009488,2024-05-01,C-015,Panda,Guardería,240.0,Transferencia,EMP-07,,1
DD-009839,2024-05-01,C-195,Rocky,Guardería,180.0,Tarjeta,EMP-08,alérgico a champú,0
DD-009993,2024-05-01,C-271,Pancho,Hotel,450.0,Tarjeta,EMP-06,traer vacunas,0
DD-009608,2024-05-01,C-077,Kira,Baño,360.0,Tarjeta,EMP-08,,1
DD-009887,2024-05-02,C-218,Mia,Corte,470.0,Tarjeta,EMP-04,requiere cita previa,0
DD-009811,2024-05-02,C-182,Negro,Adiestramiento,610.0,Transferencia,EMP-08,,0
DD-009692,2024-05-02,C-126,Manchas,Corte,300.0,Efectivo,EMP-02,pago pendiente,0
DD-009583,2024-05-02,C-063,Estrella,Baño,210.0,Tarjeta,EMP-08,,1
DD-010038,2024-05-02,C-292,Chico,Hotel,460.0,Efectivo,EMP-08,,0
DD-009584,2024-05-02,C-064,Bella,Hotel,520.0,Transferencia,EMP-02,cliente VIP,1
DD-009955,2024-05-02,C-250,Pepa,Guardería,220.0,Tarjeta,EMP-01,perro agresivo,0
DD-009953,2024-05-02,C-250,Pepa,Corte,300.0,Tarjeta,EMP-01,pago pendiente,0
DD-009870,2024-05-02,C-213,Pancho,Guardería,170.0,Efectivo,EMP-01,,0
DD-009504,2024-05-02,C-019,Canela,Guardería,210.0,Tarjeta,EMP-08,,1
DD-009948,2024-05-02,C-249,Kira,Guardería,240.0,Efectivo,EMP-06,cliente frecuente,0
DD-009651,2024-05-02,C-104,Rosa,Guardería,160.0,Efectivo,EMP-02,,0
DD-009984,2024-05-02,C-268,Nala,Guardería,250.0,Efectivo,EMP-05,,0
DD-009853,2024-05-02,C-205,Pepa,Hotel,370.0,Efectivo,EMP-01,,0
DD-009911,2024-05-02,C-232,Thor,Baño,430.0,Efectivo,EMP-02,perro agresivo,0
DD-009775,2024-05-02,C-165,Frida,Baño,420.0,Transferencia,EMP-02,,0
DD-009767,2024-05-02,C-161,Chispa,Corte,480.0,Tarjeta,EMP-04,requiere cita previa,0
DD-009798,2024-05-02,C-174,Chispa,Guardería,180.0,Efectivo,EMP-06,requiere cita previa,0
DD-010081,2024-05-02,C-313,Nala,Guardería,230.0,Tarjeta,EMP-03,,0
DD-009936,2024-05-02,C-244,Coco,Baño,280.0,Efectivo,EMP-06,perro agresivo,0
DD-009805,2024-05-02,C-180,Buddy,Guardería,150.0,Tarjeta,EMP-08,,0
DD-010006,2024-05-03,C-277,Panda,Guardería,190.0,Efectivo,EMP-05,descuento aplicado,0
DD-009541,2024-05-03,C-045,Thor,Guardería,190.0,Tarjeta,EMP-06,primera visita,1
DD-009638,2024-05-03,C-093,Thor,Baño,330.0,Tarjeta,EMP-06,,0
DD-009924,2024-05-03,C-238,Max,Adiestramiento,580.0,Transferencia,EMP-02,cliente frecuente,0
DD-009556,2024-05-03,C-051,Simba,Guardería,160.0,Efectivo,EMP-05,,1
DD-009979,2024-05-03,C-266,Rex,Guardería,190.0,Tarjeta,EMP-07,primera visita,0
DD-009473,2024-05-03,C-009,Rosa,Baño,420.0,Efectivo,EMP-05,cliente frecuente,1
DD-009518,2024-05-03,C-030,Bear,Corte,340.0,Transferencia,EMP-04,propina incluida,1
DD-009602,2024-05-03,C-073,Max,Corte,280.0,Tarjeta,EMP-01,traer vacunas,1
DD-009688,2024-05-03,C-124,Manchas,Guardería,190.0,Efectivo,EMP-05,propina incluida,0
DD-009809,2024-05-03,C-182,Negro,Guardería,150.0,Efectivo,EMP-02,,0
DD-009770,2024-05-03,C-162,Kira,Corte,400.0,Efectivo,EMP-04,requiere cita previa,0
DD-009996,2024-05-03,C-272,Boby,Baño,400.0,Transferencia,EMP-06,pago pendiente,0
DD-009824,2024-05-03,C-189,Zeus,Hotel,550.0,Transferencia,EMP-08,pago pendiente,0
DD-009944,2024-05-03,C-247,Rosa,Baño,220.0,Tarjeta,EMP-04,alérgico a champú,0
DD-009619,2024-05-03,C-080,Luna,Corte,480.0,Efectivo,EMP-07,perro agresivo,1
DD-009938,2024-05-03,C-244,Coco,Corte,270.0,Transferencia,EMP-04,primera visita,0
DD-010084,2024-05-03,C-314,Blanca,Hotel,530.0,Efectivo,EMP-03,cliente frecuente,0
DD-009493,2024-05-03,C-015,Panda,Guardería,150.0,Efectivo,EMP-03,,1
DD-009554,2024-05-03,C-050,Max,Adiestramiento,560.0,Tarjeta,EMP-06,alérgico a champú,1
DD-009816,2024-05-03,C-185,Toby,Corte,320.0,Efectivo,EMP-02,,0
DD-010073,2024-05-03,C-311,Nala,Guardería,220.0,Efectivo,EMP-03,descuento aplicado,0
DD-009885,2024-05-04,C-218,Mia,Guardería,210.0,Efectivo,EMP-08,perro agresivo,0
DD-009858,2024-05-04,C-207,Ringo,Baño,210.0,Tarjeta,EMP-07,propina incluida,0
DD-009639,2024-05-04,C-093,Thor,Guardería,200.0,Efectivo,EMP-02,,0
DD-009994,2024-05-04,C-271,Pancho,Baño,410.0,Efectivo,EMP-02,,0
DD-009778,2024-05-04,C-165,Frida,Corte,320.0,Efectivo,EMP-04,alérgico a champú,0
DD-009474,2024-05-04,C-010,Maya,Guardería,230.0,Tarjeta,EMP-01,,1
DD-009971,2024-05-04,C-260,Bonita,Baño,220.0,Tarjeta,EMP-05,primera visita,0
DD-009939,2024-05-04,C-244,Coco,Baño,270.0,Efectivo,EMP-03,pago pendiente,0
DD-010051,2024-05-04,C-298,Ringo,Baño,420.0,Tarjeta,EMP-06,primera visita,0
DD-009731,2024-05-04,C-141,Maya,Hotel,450.0,Transferencia,EMP-01,,0
DD-009949,2024-05-04,C-249,Kira,Corte,350.0,Efectivo,EMP-03,,0
DD-009951,2024-05-04,C-249,Kira,Guardería,210.0,Efectivo,EMP-07,cliente VIP,0
DD-009852,2024-05-04,C-204,Nala,Adiestramiento,730.0,Tarjeta,EMP-05,,0
DD-009969,2024-05-04,C-260,Bonita,Baño,230.0,Efectivo,EMP-03,,0
DD-009793,2024-05-04,C-173,Charlie,Guardería,200.0,Tarjeta,EMP-01,,0
DD-009510,2024-05-04,C-023,Tito,Guardería,160.0,Efectivo,EMP-08,,1
DD-009523,2024-05-04,C-032,Tito,Guardería,180.0,Transferencia,EMP-06,requiere cita previa,1
DD-009812,2024-05-04,C-182,Negro,Corte,360.0,Tarjeta,EMP-07,,0
DD-009677,2024-05-04,C-118,Bonita,Hotel,550.0,Tarjeta,EMP-04,propina incluida,0
DD-010013,2024-05-04,C-281,Bear,Adiestramiento,660.0,Tarjeta,EMP-05,cliente frecuente,0
DD-009907,2024-05-04,C-230,Chico,Hotel,570.0,Tarjeta,EMP-03,primera visita,0
DD-009555,2024-05-05,C-051,Simba,Guardería,170.0,Transferencia,EMP-02,propina incluida,1
DD-009728,2024-05-05,C-141,Maya,Corte,350.0,Transferencia,EMP-03,cliente VIP,0
DD-009941,2024-05-05,C-245,Frida,Baño,400.0,Transferencia,EMP-07,,0
DD-009496,2024-05-05,C-017,Canela,Hotel,590.0,Efectivo,EMP-01,primera visita,1
DD-010069,2024-05-05,C-309,Boby,Baño,420.0,Efectivo,EMP-04,,0
DD-009549,2024-05-05,C-048,Buddy,Baño,350.0,Transferencia,EMP-05,,1
DD-009760,2024-05-05,C-158,Negro,Guardería,190.0,Tarjeta,EMP-03,propina incluida,0
DD-009486,2024-05-05,C-014,Nena,Guardería,190.0,Tarjeta,EMP-04,,1
DD-009484,2024-05-05,C-012,Chispa,Corte,310.0,Transferencia,EMP-07,,1
DD-009650,2024-05-05,C-103,Panda,Baño,240.0,Efectivo,EMP-08,perro agresivo,0
DD-009823,2024-05-05,C-189,Zeus,Adiestramiento,670.0,Efectivo,EMP-08,,0
DD-009678,2024-05-05,C-120,Duke,Adiestramiento,790.0,Efectivo,EMP-02,,0
DD-009833,2024-05-05,C-193,Zeus,Corte,400.0,Transferencia,EMP-08,,0
DD-010015,2024-05-05,C-282,Rosa,Adiestramiento,750.0,Efectivo,EMP-04,,0
DD-010003,2024-05-06,C-276,Charlie,Baño,280.0,Transferencia,EMP-04,,0
DD-009797,2024-05-06,C-174,Chispa,Baño,290.0,Tarjeta,EMP-08,,0
DD-009655,2024-05-06,C-107,Lobo,Hotel,400.0,Efectivo,EMP-04,,0
DD-009615,2024-05-06,C-078,Kira,Guardería,200.0,Tarjeta,EMP-06,pago pendiente,1
DD-009892,2024-05-06,C-223,Sasha,Baño,230.0,Efectivo,EMP-06,,0
DD-009628,2024-05-06,C-086,Gordo,Baño,430.0,Tarjeta,EMP-07,pago pendiente,0
DD-009820,2024-05-06,C-187,Simba,Guardería,180.0,Transferencia,EMP-08,primera visita,0
DD-009652,2024-05-06,C-105,Tito,Guardería,200.0,Tarjeta,EMP-01,descuento aplicado,0
DD-009669,2024-05-06,C-112,Princesa,Guardería,200.0,Tarjeta,EMP-04,,0
DD-009888,2024-05-06,C-219,Nina,Guardería,180.0,Efectivo,EMP-04,,0
DD-009804,2024-05-06,C-180,Buddy,Baño,210.0,Efectivo,EMP-07,,0
DD-009681,2024-05-06,C-121,Duke,Guardería,240.0,Tarjeta,EMP-02,,0
DD-009686,2024-05-06,C-123,Ringo,Hotel,390.0,Efectivo,EMP-07,pago pendiente,0
DD-009932,2024-05-06,C-243,Maya,Corte,430.0,Efectivo,EMP-08,,0
DD-009707,2024-05-06,C-131,Sultan,Guardería,160.0,Efectivo,EMP-03,perro agresivo,0
DD-009992,2024-05-06,C-271,Pancho,Hotel,430.0,Tarjeta,EMP-07,cliente VIP,0
DD-009574,2024-05-06,C-059,Pepa,Guardería,180.0,Efectivo,EMP-07,pago pendiente,1
DD-009895,2024-05-06,C-225,Simba,Guardería,220.0,Efectivo,EMP-06,,0
DD-010090,2024-05-06,C-317,Beto,Guardería,240.0,Efectivo,EMP-03,perro agresivo,0
DD-009495,2024-05-06,C-017,Canela,Guardería,240.0,Efectivo,EMP-03,,1
DD-010054,2024-05-06,C-298,Ringo,Corte,380.0,Efectivo,EMP-01,,0
DD-010071,2024-05-07,C-310,Paloma,Baño,400.0,Efectivo,EMP-03,alérgico a champú,0
DD-009807,2024-05-07,C-181,Nala,Guardería,240.0,Efectivo,EMP-06,,0
DD-009722,2024-05-07,C-138,Bear,Adiestramiento,690.0,Efectivo,EMP-03,,0
DD-009861,2024-05-07,C-209,Manchas,Guardería,190.0,Transferencia,EMP-07,requiere cita previa,0
DD-009857,2024-05-07,C-207,Ringo,Corte,370.0,Efectivo,EMP-03,,0
DD-009881,2024-05-07,C-216,Bonita,Corte,250.0,Tarjeta,EMP-03,,0
DD-009850,2024-05-07,C-203,Princesa,Hotel,440.0,Tarjeta,EMP-01,cliente frecuente,0
DD-009990,2024-05-07,C-270,Luna,Hotel,570.0,Efectivo,EMP-04,cliente VIP,0
DD-009864,2024-05-07,C-210,Max,Guardería,170.0,Tarjeta,EMP-01,,0
DD-010032,2024-05-07,C-288,Boby,Adiestramiento,640.0,Tarjeta,EMP-04,,0
DD-009553,2024-05-07,C-050,Max,Hotel,540.0,Tarjeta,EMP-02,traer vacunas,1
DD-009611,2024-05-07,C-078,Kira,Baño,360.0,Efectivo,EMP-08,descuento aplicado,1
DD-010010,2024-05-07,C-278,Estrella,Baño,330.0,Transferencia,EMP-07,,0
